cutout,pair_id,grf_index,grf_ad_statistic,grf_ad_empirical_p,grf_residual_rms,grf_residual_rms_empirical_p,grf_negative_dip,grf_negative_dip_empirical_p,grf_residual_max_abs,grf_residual_max_abs_empirical_p,grf_distinguishable_ad,grf_distinguishable_rms
cutout_4.hdf5,122,0,14.55371824872998,0.5238095238095238,0.0305440005218205,0.6190476190476191,0.1739696029006482,0.238095238095238,0.1739696029006482,0.238095238095238,False,False
cutout_4.hdf5,122,1,33.30231943051518,0.2857142857142857,0.0447509745779414,0.0952380952380952,0.1088540044827921,0.6666666666666666,0.1088540044827921,0.7142857142857143,False,False
cutout_4.hdf5,122,2,14.661470502971486,0.5238095238095238,0.0273732494411826,0.7619047619047619,0.119584810398379,0.5238095238095238,0.119584810398379,0.5714285714285714,False,False
cutout_4.hdf5,122,3,4.447032221883043,0.8095238095238095,0.0419387686726322,0.238095238095238,0.2550398889346184,0.0476190476190476,0.2550398889346184,0.0476190476190476,False,False
cutout_4.hdf5,122,4,50.4063823014861,0.1428571428571428,0.0481044986500408,0.0952380952380952,0.1138092348589904,0.5714285714285714,0.1138092348589904,0.6190476190476191,False,False
cutout_4.hdf5,123,0,16.659708807995127,0.7142857142857143,0.14998755189497,0.7142857142857143,0.5632476006395046,0.5238095238095238,0.5632476006395046,0.5238095238095238,False,False
cutout_4.hdf5,123,1,1.5067766785711136,1.0,0.1910669705878855,0.5238095238095238,0.5914863674351567,0.5238095238095238,0.5914863674351567,0.5238095238095238,False,False
cutout_4.hdf5,123,2,2.517297587289121,0.9523809523809524,0.2078215172181047,0.5238095238095238,0.6049157037238737,0.4761904761904761,0.6049157037238737,0.4761904761904761,False,False
cutout_4.hdf5,123,3,10.225568844557689,0.7619047619047619,0.1590233753378843,0.6666666666666666,0.5571936238204477,0.5238095238095238,0.5571936238204477,0.5238095238095238,False,False
cutout_4.hdf5,123,4,19.759945837422833,0.6190476190476191,0.2598600216212902,0.3809523809523809,0.6409412177056316,0.3333333333333333,0.6409412177056316,0.3333333333333333,False,False
cutout_4.hdf5,124,0,8.37292448165601,0.9047619047619048,0.0465261233790936,0.2857142857142857,0.0756897989221093,0.6190476190476191,0.2632767026749012,0.1904761904761904,False,False
cutout_4.hdf5,124,1,39.42936904376459,0.3333333333333333,0.0134824606413923,0.9047619047619048,0.0651547906044729,0.6666666666666666,0.0651547906044729,0.9523809523809524,False,False
cutout_4.hdf5,124,2,116.33680647524596,0.1904761904761904,0.0885101091405795,0.1904761904761904,0.137635231506277,0.238095238095238,0.2792185631546884,0.1904761904761904,False,False
cutout_4.hdf5,124,3,11.405164452561731,0.9047619047619048,0.0271804230972259,0.6190476190476191,0.1607972358104587,0.1904761904761904,0.1607972358104587,0.4761904761904761,False,False
cutout_4.hdf5,124,4,26.912717952261453,0.4761904761904761,0.0239366863931946,0.7142857142857143,0.1432936420512162,0.238095238095238,0.1432936420512162,0.4761904761904761,False,False
cutout_5.hdf5,125,0,4.594679194080019,0.8095238095238095,0.0013872587460385,0.7142857142857143,0.0024531003998634,0.6190476190476191,0.0037521549399943,0.5238095238095238,False,False
cutout_5.hdf5,125,1,27.687778373729675,0.238095238095238,0.0008687475395598,1.0,0.0018425973350949,0.8095238095238095,0.002210088006983,0.9523809523809524,False,False
cutout_5.hdf5,125,2,18.011371317818302,0.3809523809523809,0.0009673067131365,0.9523809523809524,0.0013789982297678,0.9523809523809524,0.0028799487637318,0.8571428571428571,False,False
cutout_5.hdf5,125,3,30.14740731613769,0.238095238095238,0.0008151597946954,1.0,0.0013834871610127,0.9523809523809524,0.0017236516048014,1.0,False,False
cutout_5.hdf5,125,4,7.537877320869182,0.7619047619047619,0.0016828737434927,0.4761904761904761,0.0041575410839224,0.3333333333333333,0.0041575410839224,0.4285714285714285,False,False
cutout_5.hdf5,126,0,4.556380028328782,0.9523809523809524,0.0058531100595981,0.4285714285714285,0.0132629172859483,0.5714285714285714,0.0132629172859483,0.5714285714285714,False,False
cutout_5.hdf5,126,1,23.9975393990418,0.238095238095238,0.0037560297873233,0.9523809523809524,0.0090763245283959,0.8571428571428571,0.0090763245283959,0.8571428571428571,False,False
cutout_5.hdf5,126,2,8.751369867794597,0.7619047619047619,0.0041638577128039,0.8095238095238095,0.0090228286883645,0.8571428571428571,0.0090228286883645,0.8571428571428571,False,False
cutout_5.hdf5,126,3,18.400952810867977,0.3333333333333333,0.0066302584208971,0.3333333333333333,0.0140487874439502,0.5238095238095238,0.0140487874439502,0.5238095238095238,False,False
cutout_5.hdf5,126,4,11.169950531202907,0.7619047619047619,0.0064775212117962,0.4285714285714285,0.0144918421310122,0.4761904761904761,0.0144918421310122,0.4761904761904761,False,False
cutout_5.hdf5,127,0,37.701829615750235,0.3809523809523809,0.0006143490022371,0.1428571428571428,0.0015882571165714,0.3333333333333333,0.0015882571165714,0.3809523809523809,False,False
cutout_5.hdf5,127,1,8.339247096485813,0.9523809523809524,0.0003487312568695,0.7619047619047619,0.000933107066212,0.7142857142857143,0.0018040179134394,0.2857142857142857,False,False
cutout_5.hdf5,127,2,15.765598318983184,0.7142857142857143,0.0002615222283784,0.8571428571428571,0.0009138460974052,0.7142857142857143,0.0009138460974052,0.9047619047619048,False,False
cutout_5.hdf5,127,3,14.709552877447464,0.7142857142857143,0.00042315378876,0.5714285714285714,0.0019005913013894,0.1428571428571428,0.0019005913013894,0.1428571428571428,False,False
cutout_5.hdf5,127,4,70.64846188267292,0.0952380952380952,0.000607144506769,0.1428571428571428,0.0017837032078222,0.238095238095238,0.0017837032078222,0.2857142857142857,False,False
cutout_5.hdf5,128,0,9.43010972108655,0.2857142857142857,0.0014829091927257,0.1428571428571428,0.0047502152426162,0.1428571428571428,0.0047502152426162,0.1428571428571428,False,False
cutout_5.hdf5,128,1,6.895969354048976,0.4285714285714285,0.0010887472328869,0.7619047619047619,0.0026042244622389,0.7142857142857143,0.0026042244622389,0.7142857142857143,False,False
cutout_5.hdf5,128,2,12.076201989871649,0.238095238095238,0.0015298089701083,0.1428571428571428,0.0039652985593842,0.1904761904761904,0.0039652985593842,0.1904761904761904,False,False
cutout_5.hdf5,128,3,3.7287927115439152,0.5714285714285714,0.0012856830935448,0.2857142857142857,0.0030721001858495,0.5238095238095238,0.0030721001858495,0.5238095238095238,False,False
cutout_5.hdf5,128,4,2.2434199295774606,0.7619047619047619,0.001308990512645,0.238095238095238,0.0037413467610883,0.2857142857142857,0.0037413467610883,0.2857142857142857,False,False
cutout_5.hdf5,129,0,11.53530139014102,0.6190476190476191,0.0038208717134302,0.3809523809523809,0.0097136528590681,0.2857142857142857,0.0097136528590681,0.2857142857142857,False,False
cutout_5.hdf5,129,1,47.188305394946,0.1904761904761904,0.0052509726867226,0.238095238095238,0.0123969147861305,0.1904761904761904,0.0123969147861305,0.1904761904761904,False,False
cutout_5.hdf5,129,2,24.07780318974656,0.3333333333333333,0.0039643328763194,0.3333333333333333,0.0059536552970562,0.7142857142857143,0.0077337265226102,0.4761904761904761,False,False
cutout_5.hdf5,129,3,7.391507351211839,0.7142857142857143,0.0029676470897814,0.6190476190476191,0.0059660469687877,0.7142857142857143,0.0059660469687877,0.7142857142857143,False,False
cutout_5.hdf5,129,4,9.520427264362452,0.6190476190476191,0.0035342877971906,0.5238095238095238,0.0073160703488549,0.5238095238095238,0.0073160703488549,0.5238095238095238,False,False
cutout_5.hdf5,130,0,13.518784334498806,0.2857142857142857,0.0022714636590986,0.2857142857142857,0.0041176022111185,0.1904761904761904,0.0041176022111185,0.1904761904761904,False,False
cutout_5.hdf5,130,1,8.473145031660357,0.4285714285714285,0.001635312370982,0.9523809523809524,0.0023791299657312,1.0,0.0027602595571863,0.8571428571428571,False,False
cutout_5.hdf5,130,2,4.574475989974165,0.6190476190476191,0.0016888720768199,0.9523809523809524,0.0025828871917416,0.9047619047619048,0.0027387252414096,0.8571428571428571,False,False
cutout_5.hdf5,130,3,3.2919335146949185,0.6666666666666666,0.0017160266635443,0.9047619047619048,0.0026974216760395,0.8571428571428571,0.0028114608304808,0.8571428571428571,False,False
cutout_5.hdf5,130,4,21.690615736659012,0.1428571428571428,0.0023876580739907,0.1428571428571428,0.0043436326153827,0.1428571428571428,0.0043436326153827,0.1428571428571428,False,False
cutout_5.hdf5,131,0,20.93885502251509,0.2857142857142857,0.000650278479705,0.9523809523809524,0.0014053947063305,1.0,0.0022624071572398,0.9047619047619048,False,False
cutout_5.hdf5,131,1,2.8988220482311218,0.9047619047619048,0.0009398031815411,0.5714285714285714,0.0030187841139946,0.2857142857142857,0.0030187841139946,0.3809523809523809,False,False
cutout_5.hdf5,131,2,5.440074092679435,0.9047619047619048,0.0007450068074512,0.8571428571428571,0.0021114566790465,0.9047619047619048,0.0021794437444725,0.9523809523809524,False,False
cutout_5.hdf5,131,3,39.23832749895246,0.0952380952380952,0.0008282481882188,0.7142857142857143,0.0025435723475146,0.5714285714285714,0.0025435723475146,0.8095238095238095,False,False
cutout_5.hdf5,131,4,35.42285427104564,0.0952380952380952,0.0017361401677549,0.0476190476190476,0.0039890001082094,0.1428571428571428,0.0039890001082094,0.1428571428571428,False,True
cutout_5.hdf5,132,0,20.269419420995145,0.0952380952380952,0.0028697459186991,0.238095238095238,0.0060241212878442,0.4285714285714285,0.0060241212878442,0.4285714285714285,False,False
cutout_5.hdf5,132,1,6.943210822344515,0.6190476190476191,0.0031344449920468,0.1904761904761904,0.0080581722141518,0.238095238095238,0.0080581722141518,0.238095238095238,False,False
cutout_5.hdf5,132,2,8.793507421054718,0.4761904761904761,0.0032090498202464,0.1904761904761904,0.0071039243208416,0.3333333333333333,0.0071039243208416,0.3333333333333333,False,False
cutout_5.hdf5,132,3,13.50606792228445,0.2857142857142857,0.0018374651829838,1.0,0.004968217353415,0.9047619047619048,0.004968217353415,0.9523809523809524,False,False
cutout_5.hdf5,132,4,19.254682511969012,0.0952380952380952,0.002725996776851,0.3333333333333333,0.0054543000567164,0.7142857142857143,0.0054543000567164,0.8095238095238095,False,False
cutout_5.hdf5,133,0,6.848607655280504,0.4761904761904761,0.0095862843355678,0.238095238095238,0.0175322497806681,0.4285714285714285,0.0211738285574082,0.3333333333333333,False,False
cutout_5.hdf5,133,1,4.098198909248809,0.8571428571428571,0.0071650705779374,0.7619047619047619,0.0159497021308483,0.5714285714285714,0.0159497021308483,0.7619047619047619,False,False
cutout_5.hdf5,133,2,13.065705788289842,0.238095238095238,0.005872272251374,0.9047619047619048,0.0076601699068772,1.0,0.0157279459564124,0.7619047619047619,False,False
cutout_5.hdf5,133,3,23.67675943769782,0.0952380952380952,0.0046813363010211,1.0,0.0083023938152551,1.0,0.0114809389957818,1.0,False,False
cutout_5.hdf5,133,4,21.93806077050188,0.0952380952380952,0.0051885810345048,0.9523809523809524,0.0075872960993958,1.0,0.0120538137786701,1.0,False,False
cutout_5.hdf5,134,0,28.6731381169842,0.238095238095238,0.0023461005218721,0.7619047619047619,0.0073372468146856,0.5238095238095238,0.0100271237425357,0.4761904761904761,False,False
cutout_5.hdf5,134,1,24.798731832566055,0.3333333333333333,0.0039554316635165,0.238095238095238,0.0083589928730821,0.4285714285714285,0.0100910707327953,0.4761904761904761,False,False
cutout_5.hdf5,134,2,11.471911912792557,0.7142857142857143,0.002129054875214,0.8095238095238095,0.0056977123365955,0.7142857142857143,0.0067706123253841,0.9047619047619048,False,False
cutout_5.hdf5,134,3,3.1121287645310867,1.0,0.0025655510877421,0.6190476190476191,0.0074319463802614,0.5238095238095238,0.0083988865461491,0.6666666666666666,False,False
cutout_5.hdf5,134,4,10.51835180569529,0.8571428571428571,0.0023690176480037,0.7619047619047619,0.0057363297881389,0.7142857142857143,0.0089888818019574,0.6190476190476191,False,False
cutout_5.hdf5,135,0,12.407343200601552,0.4761904761904761,0.0024748235955859,1.0,0.0065517083603965,0.8571428571428571,0.0065517083603965,0.8571428571428571,False,False
cutout_5.hdf5,135,1,37.56065903653352,0.1904761904761904,0.0039092307481758,0.3333333333333333,0.0075390560616584,0.6190476190476191,0.0079171010295568,0.7619047619047619,False,False
cutout_5.hdf5,135,2,6.09361718873365,0.7142857142857143,0.0035376432501303,0.5238095238095238,0.0080969746870509,0.5714285714285714,0.0080969746870509,0.7619047619047619,False,False
cutout_5.hdf5,135,3,3.9909049836548047,0.8571428571428571,0.0027012591518581,0.8095238095238095,0.0047345073899474,0.9523809523809524,0.0070161207593976,0.8095238095238095,False,False
cutout_5.hdf5,135,4,6.614729752172332,0.6666666666666666,0.00251648758393,1.0,0.0053496965754523,0.9047619047619048,0.0067800239445117,0.8571428571428571,False,False
cutout_5.hdf5,136,0,26.580606643937237,0.2857142857142857,0.0022255727122964,0.1428571428571428,0.0092747970534011,0.0952380952380952,0.0092747970534011,0.0952380952380952,False,False
cutout_5.hdf5,136,1,16.18876130136012,0.5238095238095238,0.002085834482054,0.238095238095238,0.0072999124688186,0.3809523809523809,0.0072999124688186,0.3809523809523809,False,False
cutout_5.hdf5,136,2,40.71600506076583,0.238095238095238,0.0024070845894683,0.0476190476190476,0.0101719140431787,0.0952380952380952,0.0101719140431787,0.0952380952380952,False,True
cutout_5.hdf5,136,3,35.326988687863214,0.238095238095238,0.0009631521390223,0.9523809523809524,0.0023301557496005,1.0,0.0033702628791514,0.9523809523809524,False,False
cutout_5.hdf5,136,4,49.00401054211362,0.1904761904761904,0.0022762894866162,0.0952380952380952,0.012194229226503,0.0476190476190476,0.012194229226503,0.0476190476190476,False,False
cutout_5.hdf5,137,0,12.267695653367744,0.238095238095238,0.002166300742168,0.4285714285714285,0.0085458814070231,0.0476190476190476,0.0085458814070231,0.0476190476190476,False,False
cutout_5.hdf5,137,1,2.3557873153638527,0.8095238095238095,0.0020271631582329,0.6666666666666666,0.0060991787850913,0.5714285714285714,0.0060991787850913,0.5714285714285714,False,False
cutout_5.hdf5,137,2,4.733477129841179,0.5714285714285714,0.0022545783350096,0.3333333333333333,0.0066912484538851,0.3809523809523809,0.0066912484538851,0.3809523809523809,False,False
cutout_5.hdf5,137,3,8.37137785194326,0.3333333333333333,0.002266931621796,0.3333333333333333,0.0069501631739638,0.3333333333333333,0.0069501631739638,0.3333333333333333,False,False
cutout_5.hdf5,137,4,1.3642815772702257,0.8095238095238095,0.0022358177551246,0.3333333333333333,0.0069874199449122,0.2857142857142857,0.0069874199449122,0.2857142857142857,False,False
cutout_5.hdf5,138,0,33.6511318878793,0.0476190476190476,0.0032853904874962,0.7142857142857143,0.0180468222824508,0.1428571428571428,0.0180468222824508,0.1428571428571428,True,False
cutout_5.hdf5,138,1,2.84370479241387,0.8571428571428571,0.0037701884176068,0.3809523809523809,0.0150559699387619,0.4285714285714285,0.0150559699387619,0.4285714285714285,False,False
cutout_5.hdf5,138,2,7.294842549076313,0.5238095238095238,0.00292700284588,0.9047619047619048,0.0096160140640535,0.9047619047619048,0.0107982158519895,0.8095238095238095,False,False
cutout_5.hdf5,138,3,8.893983173091408,0.5238095238095238,0.0045391892407514,0.238095238095238,0.0128500032864866,0.6190476190476191,0.0128500032864866,0.6190476190476191,False,False
cutout_5.hdf5,138,4,13.513255119719082,0.238095238095238,0.0047261351760198,0.1904761904761904,0.0109753902326191,0.7619047619047619,0.0114034634876669,0.7619047619047619,False,False
cutout_5.hdf5,139,0,5.923800879292541,0.4761904761904761,0.0039969519862733,0.3809523809523809,0.0065067741617444,0.6666666666666666,0.0067261264143793,0.6666666666666666,False,False
cutout_5.hdf5,139,1,7.88999074529498,0.4285714285714285,0.0040496900761078,0.2857142857142857,0.008149596903702,0.3333333333333333,0.008149596903702,0.3333333333333333,False,False
cutout_5.hdf5,139,2,1.8433213967406072,0.8095238095238095,0.0037040719754173,0.4285714285714285,0.0059104216886778,0.8095238095238095,0.0059104216886778,0.8095238095238095,False,False
cutout_5.hdf5,139,3,6.73100683369763,0.4285714285714285,0.0040070260880989,0.3809523809523809,0.005988934024894,0.7619047619047619,0.0064373738208702,0.7142857142857143,False,False
cutout_5.hdf5,139,4,3.355836037967641,0.6190476190476191,0.0038236128897035,0.3809523809523809,0.0060851218481244,0.6666666666666666,0.0060851218481244,0.7142857142857143,False,False
cutout_5.hdf5,140,0,20.455792937770003,0.7619047619047619,0.0015540291798503,0.4285714285714285,0.0035140842217314,0.4761904761904761,0.0035140842217314,0.4761904761904761,False,False
cutout_5.hdf5,140,1,13.193336474170698,0.9047619047619048,0.0010861238629787,0.6190476190476191,0.0029700289664436,0.5238095238095238,0.0029700289664436,0.5238095238095238,False,False
cutout_5.hdf5,140,2,15.398238455513466,0.8571428571428571,0.0010411979652028,0.6190476190476191,0.0027260913242207,0.6190476190476191,0.0027260913242207,0.6666666666666666,False,False
cutout_5.hdf5,140,3,18.812093162114916,0.7619047619047619,0.0012188944508943,0.5238095238095238,0.0035958568682725,0.4761904761904761,0.0035958568682725,0.4761904761904761,False,False
cutout_5.hdf5,140,4,19.13916691920308,0.7619047619047619,0.0013656096445281,0.4285714285714285,0.0029797195556446,0.5238095238095238,0.0029797195556446,0.5238095238095238,False,False
cutout_5.hdf5,141,0,9.849544563106464,0.9047619047619048,0.0016530717118848,0.7142857142857143,0.00406665638635,0.9523809523809524,0.0042788158995243,0.9523809523809524,False,False
cutout_5.hdf5,141,1,16.408783674951007,0.5714285714285714,0.0027439658635638,0.0952380952380952,0.0059409606412347,0.6190476190476191,0.0069919744655996,0.4285714285714285,False,False
cutout_5.hdf5,141,2,12.174751375620628,0.6666666666666666,0.0025220415287836,0.1904761904761904,0.0105745111178188,0.0952380952380952,0.0105745111178188,0.0952380952380952,False,False
cutout_5.hdf5,141,3,10.611344662739713,0.8095238095238095,0.0017665148058352,0.6190476190476191,0.0058257836383188,0.6190476190476191,0.0058257836383188,0.6190476190476191,False,False
cutout_5.hdf5,141,4,18.283811111089346,0.4285714285714285,0.0014788932376831,0.8571428571428571,0.0054341934465928,0.6190476190476191,0.0054341934465928,0.6666666666666666,False,False
cutout_5.hdf5,142,0,5.058333636242237,0.4761904761904761,0.0037491256075286,0.0952380952380952,0.0096485682557848,0.1904761904761904,0.0096485682557848,0.1904761904761904,False,False
cutout_5.hdf5,142,1,-0.1158363612120648,0.9523809523809524,0.0030907354894117,0.6666666666666666,0.0077747816083758,0.6666666666666666,0.0077747816083758,0.6666666666666666,False,False
cutout_5.hdf5,142,2,3.6815066446611584,0.5714285714285714,0.003335254428471,0.238095238095238,0.0102117719200967,0.1428571428571428,0.0102117719200967,0.1428571428571428,False,False
cutout_5.hdf5,142,3,3.147468313765305,0.6190476190476191,0.0029373240645247,0.7619047619047619,0.0082090802066101,0.4285714285714285,0.0082090802066101,0.4285714285714285,False,False
cutout_5.hdf5,142,4,1.8750860920996515,0.6190476190476191,0.0035680197090958,0.1428571428571428,0.0090722638344744,0.3333333333333333,0.0090722638344744,0.3333333333333333,False,False
cutout_5.hdf5,143,0,2.3474068706490265,0.6190476190476191,0.0019721006385536,0.4285714285714285,0.005991838802284,0.7142857142857143,0.006537281917046,0.8095238095238095,False,False
cutout_5.hdf5,143,1,4.7971263165806795,0.4285714285714285,0.0013485681931102,0.9047619047619048,0.00568779545639,0.8571428571428571,0.00568779545639,0.9047619047619048,False,False
cutout_5.hdf5,143,2,3.217521579624946,0.5238095238095238,0.001681695983521,0.7142857142857143,0.0062620805873165,0.7142857142857143,0.0062620805873165,0.8571428571428571,False,False
cutout_5.hdf5,143,3,7.359330701738221,0.4285714285714285,0.0022217130470176,0.1428571428571428,0.010651751120616,0.0476190476190476,0.010651751120616,0.0476190476190476,False,False
cutout_5.hdf5,143,4,5.1900007253782015,0.4285714285714285,0.0021648707050075,0.1904761904761904,0.0110486534668836,0.0476190476190476,0.0110486534668836,0.0476190476190476,False,False
cutout_5.hdf5,144,0,32.8097606837762,0.238095238095238,0.0019643205408968,0.9523809523809524,0.0068636462702628,0.2857142857142857,0.0068636462702628,0.3333333333333333,False,False
cutout_5.hdf5,144,1,23.999813463252774,0.238095238095238,0.003941909466756,0.0476190476190476,0.0087913495708482,0.0952380952380952,0.0087913495708482,0.0952380952380952,False,True
cutout_5.hdf5,144,2,2.5435883529690373,0.9047619047619048,0.0023601957682866,0.7142857142857143,0.0052038357198501,0.7619047619047619,0.0052038357198501,0.7619047619047619,False,False
cutout_5.hdf5,144,3,32.63489987801418,0.238095238095238,0.0041407200474991,0.0476190476190476,0.0095135225245994,0.0952380952380952,0.0095135225245994,0.0952380952380952,False,True
cutout_5.hdf5,144,4,39.617660095307585,0.1428571428571428,0.0042743118995281,0.0476190476190476,0.0095354673580573,0.0952380952380952,0.0095354673580573,0.0952380952380952,False,True
cutout_5.hdf5,145,0,53.10532546187381,0.0476190476190476,0.0014489249191737,1.0,0.0046197106537521,0.9047619047619048,0.0046197106537521,0.9523809523809524,True,False
cutout_5.hdf5,145,1,51.81098943281048,0.0476190476190476,0.0013902184845986,1.0,0.0025370882833991,1.0,0.0030616538428752,1.0,True,False
cutout_5.hdf5,145,2,81.72819839944276,0.0476190476190476,0.0057787627807502,0.0476190476190476,0.0126942365111436,0.0476190476190476,0.0126942365111436,0.0476190476190476,True,True
cutout_5.hdf5,145,3,77.77718332202247,0.0476190476190476,0.0057345305934411,0.0476190476190476,0.0126022267926865,0.0476190476190476,0.0126022267926865,0.0476190476190476,True,True
cutout_5.hdf5,145,4,32.354183255368596,0.2857142857142857,0.0018485841506376,0.9047619047619048,0.0035379817843941,1.0,0.0036105862183775,1.0,False,False
cutout_5.hdf5,146,0,22.05733219341926,0.6190476190476191,0.0007854103650511,0.9523809523809524,0.0022853905742576,0.8571428571428571,0.0022853905742576,0.8571428571428571,False,False
cutout_5.hdf5,146,1,18.65482994908631,0.7142857142857143,0.0011035369868208,0.6190476190476191,0.0027878139084331,0.6666666666666666,0.0027878139084331,0.6666666666666666,False,False
cutout_5.hdf5,146,2,14.722037648602312,0.8095238095238095,0.0011079442699583,0.6190476190476191,0.002300506286575,0.8571428571428571,0.0025768417799092,0.6666666666666666,False,False
cutout_5.hdf5,146,3,86.89745214178326,0.0952380952380952,0.002320199830623,0.0476190476190476,0.0052436811842215,0.0476190476190476,0.0052436811842215,0.0476190476190476,False,True
cutout_5.hdf5,146,4,39.94390620035186,0.5714285714285714,0.0016517991214468,0.4761904761904761,0.0037502842700613,0.4761904761904761,0.0037502842700613,0.4761904761904761,False,False
cutout_5.hdf5,147,0,76.02786993254712,0.0476190476190476,0.0008324015482816,1.0,0.0012047035796985,0.9523809523809524,0.001647017712446,1.0,True,False
cutout_5.hdf5,147,1,14.97579261478539,0.6190476190476191,0.0014692771939112,0.7619047619047619,0.0025305620113437,0.6666666666666666,0.0025305620113437,0.9047619047619048,False,False
cutout_5.hdf5,147,2,22.133841784558783,0.5238095238095238,0.0021731527021533,0.5238095238095238,0.0029072117653065,0.6666666666666666,0.005047326575104,0.4285714285714285,False,False
cutout_5.hdf5,147,3,16.08040237273406,0.6190476190476191,0.0016219016293914,0.6666666666666666,0.0027318712234983,0.6666666666666666,0.0041243660854598,0.6190476190476191,False,False
cutout_5.hdf5,147,4,8.273837724800554,0.9047619047619048,0.0021473619500323,0.5238095238095238,0.0039244361964313,0.5238095238095238,0.0055323391335934,0.3333333333333333,False,False
cutout_5.hdf5,148,0,8.329371624561526,0.8095238095238095,0.0026672128824188,0.4285714285714285,0.0073445002944128,0.1904761904761904,0.0073445002944128,0.5714285714285714,False,False
cutout_5.hdf5,148,1,27.06362537537778,0.1904761904761904,0.0039844247751598,0.1428571428571428,0.0082429681041264,0.1904761904761904,0.0094909370486635,0.1904761904761904,False,False
cutout_5.hdf5,148,2,18.94303024238602,0.3809523809523809,0.0015314183092874,0.9523809523809524,0.0040987961803804,0.7619047619047619,0.0040987961803804,1.0,False,False
cutout_5.hdf5,148,3,3.193104932802488,0.9523809523809524,0.002542235679717,0.4761904761904761,0.007873538054948,0.1904761904761904,0.007873538054948,0.4285714285714285,False,False
cutout_5.hdf5,148,4,22.704153486466534,0.3809523809523809,0.0020927486521787,0.6666666666666666,0.0041693986540294,0.7619047619047619,0.0086130391706501,0.4285714285714285,False,False
cutout_5.hdf5,149,0,65.88727723171878,0.238095238095238,0.0012354844930696,1.0,0.0018386452714587,1.0,0.0039662883932291,1.0,False,False
cutout_5.hdf5,149,1,11.36464730035891,0.8571428571428571,0.0029367806517553,0.7619047619047619,0.0055087117974,0.8095238095238095,0.0074943607021954,0.6190476190476191,False,False
cutout_5.hdf5,149,2,12.55357743464377,0.8095238095238095,0.0028762968379089,0.8095238095238095,0.0048306537726608,0.8571428571428571,0.0066555397463035,0.7142857142857143,False,False
cutout_5.hdf5,149,3,12.080171459678883,0.8095238095238095,0.0026808013581525,0.8095238095238095,0.0052420568503709,0.8571428571428571,0.0067508107855954,0.7142857142857143,False,False
cutout_5.hdf5,149,4,15.293654516926482,0.6666666666666666,0.0032348755668019,0.6190476190476191,0.0068825760087321,0.5714285714285714,0.0068825760087321,0.6666666666666666,False,False
cutout_6.hdf5,150,0,26.85376855367787,0.1904761904761904,0.0067168432200934,0.9523809523809524,0.0225829998097442,0.6666666666666666,0.0225829998097442,0.6666666666666666,False,False
cutout_6.hdf5,150,1,6.832064451115544,0.9047619047619048,0.0103060059315595,0.5238095238095238,0.0216918210517053,0.6666666666666666,0.0216918210517053,0.6666666666666666,False,False
cutout_6.hdf5,150,2,6.822545182081683,0.9047619047619048,0.0112795787970508,0.4285714285714285,0.0239300609795128,0.6666666666666666,0.0239300609795128,0.6666666666666666,False,False
cutout_6.hdf5,150,3,13.169345213750535,0.6666666666666666,0.0124799030020665,0.3333333333333333,0.0313825657574361,0.2857142857142857,0.0313825657574361,0.2857142857142857,False,False
cutout_6.hdf5,150,4,5.831848601832854,0.9047619047619048,0.0105454834747285,0.4761904761904761,0.0208986640939637,0.7619047619047619,0.0208986640939637,0.7619047619047619,False,False
cutout_6.hdf5,151,0,40.511613016401334,0.4285714285714285,0.0170256082506241,0.7619047619047619,0.0469962621406597,0.8571428571428571,0.0469962621406597,0.8571428571428571,False,False
cutout_6.hdf5,151,1,106.31055801035076,0.0952380952380952,0.0641564437070558,0.0952380952380952,0.1368715705927559,0.0952380952380952,0.1368715705927559,0.0952380952380952,False,False
cutout_6.hdf5,151,2,12.042211310375418,0.9047619047619048,0.0365228667289093,0.1904761904761904,0.0768621476317072,0.2857142857142857,0.0768621476317072,0.2857142857142857,False,False
cutout_6.hdf5,151,3,8.727944947649073,1.0,0.0289589062151548,0.3809523809523809,0.0558958835547728,0.7619047619047619,0.0560770939122925,0.7619047619047619,False,False
cutout_6.hdf5,151,4,53.10880606908104,0.1904761904761904,0.0145194967784983,0.9523809523809524,0.0471787754831362,0.8571428571428571,0.0471787754831362,0.8571428571428571,False,False
cutout_6.hdf5,152,0,5.48862792549188,1.0,0.0053827430033307,0.2857142857142857,0.0175272132344263,0.2857142857142857,0.0175272132344263,0.3333333333333333,False,False
cutout_6.hdf5,152,1,12.017846514155371,0.7619047619047619,0.004775657587342,0.3809523809523809,0.0109274278258222,0.6666666666666666,0.013268202995166,0.3809523809523809,False,False
cutout_6.hdf5,152,2,9.114122560071936,0.8571428571428571,0.0051560494676581,0.2857142857142857,0.0138666710980322,0.2857142857142857,0.0138666710980322,0.3333333333333333,False,False
cutout_6.hdf5,152,3,17.185287355614115,0.6666666666666666,0.0058282929509424,0.238095238095238,0.0133893423057021,0.3333333333333333,0.0167754306312713,0.3333333333333333,False,False
cutout_6.hdf5,152,4,63.30420560699799,0.1428571428571428,0.0102977689635301,0.0952380952380952,0.0242842265442821,0.0952380952380952,0.024779469706537,0.0952380952380952,False,False
cutout_6.hdf5,153,0,1.0746407279104275,0.9523809523809524,0.0046864136221262,0.4285714285714285,0.0116841012659822,0.6666666666666666,0.0116841012659822,0.6666666666666666,False,False
